Date,Time,Instrument,StudyTimeframe,HigherTimeframeCandleOpenTime,Open,High,Low,Close,Range,Level50,Level25,FirstLevel50TouchTime,Outcome,OutcomeTime,MinutesFromLevel50ToOutcome,MaximumPriceAfterLevel50,MinimumPriceAfterLevel50,SessionTemplate,DataResolution
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 06:31:00,DOWN,2026-01-14 06:31:00,0,26260.25,26251.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 06:46:00,DOWN,2026-01-14 06:46:00,0,26239.50,26235.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 07:01:00,DOWN,2026-01-14 07:01:00,0,26241.25,26220.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 07:16:00,DOWN,2026-01-14 07:16:00,0,26244.25,26239.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 07:31:00,DOWN,2026-01-14 07:31:00,0,26267.00,26261.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 07:46:00,DOWN,2026-01-14 07:46:00,0,26271.75,26266.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 08:01:00,DOWN,2026-01-14 08:01:00,0,26275.75,26268.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 08:16:00,DOWN,2026-01-14 08:16:00,0,26258.50,26253.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 08:31:00,DOWN,2026-01-14 08:31:00,0,26296.50,26261.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 08:46:00,DOWN,2026-01-14 08:46:00,0,26244.50,26223.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 09:01:00,DOWN,2026-01-14 09:01:00,0,26254.00,26244.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 09:16:00,DOWN,2026-01-14 09:16:00,0,26244.25,26239.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 09:31:00,DOWN,2026-01-14 09:31:00,0,26239.25,26204.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 09:46:00,DOWN,2026-01-14 09:46:00,0,26145.50,26105.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 10:01:00,DOWN,2026-01-14 10:01:00,0,26078.50,26021.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 10:16:00,DOWN,2026-01-14 10:16:00,0,26183.50,26158.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 10:31:00,DOWN,2026-01-14 10:31:00,0,26103.75,26074.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 10:46:00,DOWN,2026-01-14 10:46:00,0,26061.50,26036.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 11:01:00,DOWN,2026-01-14 11:01:00,0,25997.00,25977.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 11:16:00,DOWN,2026-01-14 11:16:00,0,26002.00,25989.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 11:31:00,DOWN,2026-01-14 11:31:00,0,26083.25,26061.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 11:46:00,DOWN,2026-01-14 11:46:00,0,26005.25,25989.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 12:01:00,DOWN,2026-01-14 12:01:00,0,25960.25,25934.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 12:16:00,DOWN,2026-01-14 12:16:00,0,25986.00,25968.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 12:31:00,DOWN,2026-01-14 12:31:00,0,25984.25,25962.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 12:46:00,DOWN,2026-01-14 12:46:00,0,25987.25,25967.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 13:01:00,DOWN,2026-01-14 13:01:00,0,25953.00,25935.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 13:16:00,DOWN,2026-01-14 13:16:00,0,25981.50,25969.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 13:31:00,DOWN,2026-01-14 13:31:00,0,25998.50,25979.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 13:46:00,DOWN,2026-01-14 13:46:00,0,25963.50,25947.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 14:01:00,DOWN,2026-01-14 14:01:00,0,26006.50,25989.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 14:16:00,DOWN,2026-01-14 14:16:00,0,25999.00,25983.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 14:31:00,DOWN,2026-01-14 14:31:00,0,26015.25,26003.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 14:46:00,DOWN,2026-01-14 14:46:00,0,26004.00,25997.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 15:01:00,DOWN,2026-01-14 15:01:00,0,25995.50,25964.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 15:16:00,DOWN,2026-01-14 15:16:00,0,26051.25,26030.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 15:31:00,DOWN,2026-01-14 15:31:00,0,26076.00,26054.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 15:46:00,DOWN,2026-01-14 15:46:00,0,26082.00,26064.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 16:01:00,DOWN,2026-01-14 16:01:00,0,26146.00,26122.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 16:16:00,DOWN,2026-01-14 16:16:00,0,26126.00,26120.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 16:31:00,DOWN,2026-01-14 16:31:00,0,26113.75,26110.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 16:46:00,DOWN,2026-01-14 16:46:00,0,26113.00,26110.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 18:01:00,DOWN,2026-01-14 18:01:00,0,26096.50,26075.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 18:16:00,DOWN,2026-01-14 18:16:00,0,26094.25,26082.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 18:31:00,DOWN,2026-01-14 18:31:00,0,26089.50,26081.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 18:46:00,DOWN,2026-01-14 18:46:00,0,26086.00,26081.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 19:01:00,DOWN,2026-01-14 19:01:00,0,26098.75,26091.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 19:16:00,DOWN,2026-01-14 19:16:00,0,26094.25,26090.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 19:31:00,DOWN,2026-01-14 19:31:00,0,26090.25,26085.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 19:46:00,DOWN,2026-01-14 19:46:00,0,26101.75,26089.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 20:01:00,DOWN,2026-01-14 20:01:00,0,26103.50,26093.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 20:16:00,DOWN,2026-01-14 20:16:00,0,26112.25,26105.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 20:31:00,DOWN,2026-01-14 20:31:00,0,26108.25,26100.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 20:46:00,DOWN,2026-01-14 20:46:00,0,26100.25,26094.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 21:01:00,DOWN,2026-01-14 21:01:00,0,26123.75,26113.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 21:16:00,DOWN,2026-01-14 21:16:00,0,26125.25,26117.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 21:31:00,DOWN,2026-01-14 21:31:00,0,26101.75,26096.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 21:46:00,DOWN,2026-01-14 21:46:00,0,26098.25,26092.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 22:01:00,DOWN,2026-01-14 22:01:00,0,26107.00,26100.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 22:16:00,DOWN,2026-01-14 22:16:00,0,26106.75,26102.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 22:31:00,DOWN,2026-01-14 22:31:00,0,26088.00,26079.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 22:46:00,DOWN,2026-01-14 22:46:00,0,26092.25,26087.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 23:01:00,DOWN,2026-01-14 23:01:00,0,26076.00,26071.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 23:16:00,DOWN,2026-01-14 23:16:00,0,26086.25,26082.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 23:31:00,DOWN,2026-01-14 23:31:00,0,26082.50,26068.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-14 23:46:00,DOWN,2026-01-14 23:46:00,0,26076.00,26075.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 00:01:00,DOWN,2026-01-15 00:01:00,0,26071.00,26068.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 00:16:00,DOWN,2026-01-15 00:16:00,0,26105.50,26099.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 00:31:00,DOWN,2026-01-15 00:31:00,0,26120.25,26102.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 00:46:00,DOWN,2026-01-15 00:46:00,0,26132.25,26128.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 01:01:00,DOWN,2026-01-15 01:01:00,0,26113.00,26105.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 01:16:00,DOWN,2026-01-15 01:16:00,0,26182.75,26135.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 01:31:00,DOWN,2026-01-15 01:31:00,0,26193.75,26187.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 01:46:00,DOWN,2026-01-15 01:46:00,0,26213.25,26206.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 02:01:00,DOWN,2026-01-15 02:01:00,0,26197.00,26184.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 02:16:00,DOWN,2026-01-15 02:16:00,0,26188.50,26184.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 02:31:00,DOWN,2026-01-15 02:31:00,0,26175.00,26172.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 02:46:00,DOWN,2026-01-15 02:46:00,0,26179.25,26171.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 03:01:00,DOWN,2026-01-15 03:01:00,0,26186.00,26178.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 03:16:00,DOWN,2026-01-15 03:16:00,0,26222.25,26208.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 03:31:00,DOWN,2026-01-15 03:31:00,0,26213.50,26203.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 03:46:00,DOWN,2026-01-15 03:46:00,0,26224.75,26220.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 04:01:00,DOWN,2026-01-15 04:01:00,0,26231.00,26224.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 04:16:00,DOWN,2026-01-15 04:16:00,0,26268.25,26253.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 04:31:00,DOWN,2026-01-15 04:31:00,0,26302.50,26295.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 04:46:00,DOWN,2026-01-15 04:46:00,0,26320.25,26312.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 05:01:00,DOWN,2026-01-15 05:01:00,0,26308.75,26302.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 05:16:00,DOWN,2026-01-15 05:16:00,0,26317.00,26312.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 05:31:00,DOWN,2026-01-15 05:31:00,0,26307.50,26300.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 05:46:00,DOWN,2026-01-15 05:46:00,0,26315.50,26310.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 06:01:00,DOWN,2026-01-15 06:01:00,0,26314.25,26307.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 06:16:00,DOWN,2026-01-15 06:16:00,0,26336.75,26332.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 06:31:00,DOWN,2026-01-15 06:31:00,0,26326.00,26321.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 06:46:00,DOWN,2026-01-15 06:46:00,0,26335.50,26329.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 07:01:00,DOWN,2026-01-15 07:01:00,0,26332.75,26324.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 07:16:00,DOWN,2026-01-15 07:16:00,0,26326.75,26320.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 07:31:00,DOWN,2026-01-15 07:31:00,0,26323.00,26312.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 07:46:00,DOWN,2026-01-15 07:46:00,0,26327.00,26323.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 08:01:00,DOWN,2026-01-15 08:01:00,0,26345.75,26341.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 08:16:00,DOWN,2026-01-15 08:16:00,0,26356.00,26350.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 08:31:00,DOWN,2026-01-15 08:31:00,0,26368.75,26353.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 08:46:00,DOWN,2026-01-15 08:46:00,0,26388.00,26383.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 09:01:00,DOWN,2026-01-15 09:01:00,0,26388.25,26383.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-01-15 09:16:00,DOWN,2026-01-15 09:16:00,0,26393.00,26386.75,CME US Index Futures ETH,1-Minute
